Tenor,spread_20y_30y,fly_3m_6m_9m,fly_6m_9m_1y,fly_5y_7y_10y,fly_10y_15y_20y
2024-10-11,-6.49999999999995,7.209999999999894,-8.630000000000138,5.730000000000146,-14.27000000000014
2024-10-14,-5.499999999999972,7.209999999999894,-8.630000000000138,5.999999999999872,-11.99999999999974
2024-10-15,-4.349999999999987,5.999999999999872,-4.499999999999815,2.999999999999758,-11.25000000000007
2024-10-16,-5.100000000000016,2.500000000000213,1.500000000000057,5.499999999999972,-10.89999999999982
2024-10-17,6.49999999999995,-2.499999999999858,1.500000000000057,7.000000000000028,-37.9999999999999
2024-10-18,-5.499999999999972,3.639999999999688,-3.319999999999723,4.050000000000153,-12.64999999999965
2024-10-21,-5.500000000000149,1.500000000000057,0.0,2.839999999999776,-12.48000000000005
2024-10-22,-4.400000000000048,5.539999999999878,-4.660000000000153,4.309999999999548,-14.19000000000032
2024-10-23,-5.499999999999972,6.619999999999848,-3.770000000000095,5.499999999999972,-12.0000000000001
2024-10-24,-5.499999999999972,10.37999999999997,-2.940000000000254,5.000000000000071,-12.5
2024-10-25,-5.499999999999972,3.500000000000369,0.0,2.59999999999998,-15.00000000000021
2024-10-28,-5.000000000000071,4.400000000000048,-3.900000000000148,4.499999999999815,-16.1999999999999
2024-10-29,-5.500000000000149,3.500000000000369,-2.95000000000023,4.499999999999815,-12.0000000000001
2024-10-30,-5.499999999999972,5.099999999999838,-2.999999999999758,3.999999999999915,-12.39999999999988
2024-10-31,-5.499999999999972,5.19999999999996,-3.000000000000114,3.500000000000369,-12.49999999999964
2024-11-01,-6.49999999999995,4.499999999999815,-0.9000000000000341,4.500000000000171,-14.00000000000006
2024-11-04,-4.899999999999949,-0.7500000000000284,1.499999999999702,5.19999999999996,-12.09999999999987
2024-11-05,-4.899999999999949,2.24999999999973,-13.74999999999993,3.750000000000142,-20.85000000000008
2024-11-06,-4.399999999999871,-0.5000000000002558,-8.650000000000091,0.4999999999999005,-12.0000000000001
2024-11-07,-6.500000000000128,1.999999999999957,0.4999999999999005,1.500000000000057,-16.00000000000001
2024-11-08,-5.000000000000071,5.499999999999972,-1.500000000000057,2.649999999999864,-11.49999999999984
2024-11-12,-7.350000000000101,4.999999999999716,-2.499999999999858,2.749999999999986,-12.9999999999999
2024-11-13,-4.899999999999949,7.499999999999929,-6.000000000000227,2.449999999999974,-13.05000000000014
2024-11-14,-7.500000000000107,4.999999999999716,1.000000000000156,0.5500000000001393,-11.49999999999984
2024-11-15,-4.95000000000001,7.249999999999801,-3.249999999999886,3.000000000000114,-12.55000000000024
2024-11-19,-7.05000000000009,7.500000000000284,-5.750000000000099,2.999999999999758,-11.95000000000022
2024-11-20,-7.54999999999999,5.099999999999838,-2.949999999999875,4.34999999999981,-11.44999999999996
2024-11-21,-7.450000000000045,7.600000000000051,-4.650000000000176,3.449999999999775,-12.54999999999988
2024-11-22,-3.500000000000014,2.999999999999758,-0.2499999999997726,0.6999999999997897,-16.30000000000003
2024-11-25,-4.999999999999893,3.499999999999659,-0.4999999999999005,2.500000000000213,-11.49999999999984
2024-11-26,-1.000000000000156,6.10000000000035,-1.999999999999957,1.000000000000156,-12.9999999999999
2024-11-27,-8.500000000000085,7.999999999999829,-5.499999999999972,2.799999999999869,-11.79999999999986
2024-11-28,-5.600000000000094,9.600000000000009,-5.499999999999972,2.499999999999858,-15.49999999999976
2024-11-29,-8.000000000000007,10.99999999999994,-6.000000000000227,4.00000000000027,-13.50000000000016
2024-12-02,-5.19999999999996,6.999999999999673,-1.499999999999702,8.49999999999973,-8.599999999999852
2024-12-03,-8.000000000000007,5.999999999999872,-1.999999999999957,1.40000000000029,-15.2000000000001
2024-12-04,-8.000000000000007,7.499999999999929,-2.499999999999858,4.00000000000027,-16.49999999999991
2024-12-05,-8.499999999999908,8.500000000000085,-3.999999999999915,3.500000000000014,-12.5
2024-12-06,-8.000000000000007,6.000000000000227,-1.000000000000156,6.299999999999883,-10.69999999999993
2024-12-09,-7.499999999999929,7.000000000000028,0.4999999999999005,4.499999999999815,-14.00000000000006
2024-12-10,-8.000000000000007,8.500000000000085,0.0,6.000000000000227,-13.50000000000016
2024-12-11,-7.500000000000107,8.500000000000085,-0.4999999999999005,6.999999999999673,-13.4999999999998
2024-12-12,-7.500000000000107,9.499999999999886,-1.000000000000156,5.999999999999872,-14.49999999999996
2024-12-13,-8.000000000000007,10.00000000000014,-1.000000000000156,3.000000000000114,-13.50000000000016
2024-12-16,-8.000000000000007,8.999999999999986,0.4999999999999005,4.500000000000171,-14.4999999999996
2024-12-17,-8.000000000000007,8.999999999999986,-0.4999999999999005,0.5000000000002558,-14.00000000000006
2024-12-18,-8.000000000000007,8.999999999999986,-3.500000000000014,4.500000000000171,-12.0000000000001
2024-12-19,-1.999999999999957,6.500000000000128,3.552713678800501e-13,5.000000000000071,-14.00000000000006
2024-12-20,-8.000000000000007,5.999999999999517,3.000000000000114,3.599999999999781,-13.50000000000016
2024-12-23,-5.500000000000149,11.49999999999984,-5.000000000000071,7.000000000000384,-10.50000000000004
2024-12-24,-7.000000000000028,5.499999999999972,1.500000000000057,10.50000000000004,-12.9999999999999
2024-12-25,-7.000000000000028,5.499999999999972,1.500000000000057,10.50000000000004,-12.9999999999999
2024-12-26,-7.000000000000028,5.000000000000071,1.500000000000057,4.500000000000171,-16.49999999999991
2024-12-27,-7.000000000000028,6.500000000000128,-1.500000000000057,2.500000000000213,-12.0000000000001
2024-12-30,-0.4999999999999005,7.000000000000028,-2.000000000000313,5.000000000000071,-14.00000000000006
2024-12-31,-1.499999999999879,8.49999999999973,-3.000000000000114,5.499999999999972,-15.49999999999976
2025-01-01,-1.499999999999879,8.49999999999973,-3.000000000000114,5.499999999999972,-15.49999999999976
2025-01-02,-3.999999999999915,7.499999999999929,-2.500000000000213,1.999999999999957,-21.49999999999999
2025-01-03,-5.499999999999972,3.999999999999915,1.000000000000156,0.999999999999801,-14.99999999999986
2025-01-06,-2.499999999999858,2.500000000000213,3.999999999999915,3.000000000000114,-12.5
2025-01-07,-6.999999999999851,4.500000000000171,2.000000000000313,3.000000000000114,-14.49999999999996
2025-01-08,-7.000000000000028,4.500000000000171,1.999999999999957,1.000000000000156,-14.49999999999996
2025-01-09,-7.499999999999929,4.999999999999716,1.499999999999702,1.600000000000179,-13.00000000000026
2025-01-10,-8.499999999999908,3.999999999999915,2.000000000000313,1.500000000000057,-12.9999999999999
2025-01-13,-8.499999999999908,5.500000000000327,1.000000000000156,0.5000000000002558,-13.50000000000016
2025-01-14,-9.500000000000064,6.000000000000227,0.4999999999999005,1.999999999999957,-16.49999999999991
2025-01-15,-9.999999999999964,4.499999999999815,2.499999999999858,3.999999999999915,-10.99999999999994
2025-01-16,-8.000000000000007,5.999999999999872,3.000000000000114,0.0,-14.49999999999996
2025-01-17,-6.999999999999851,6.000000000000227,3.999999999999559,-3.000000000000114,-17.00000000000017
2025-01-20,-5.999999999999872,6.499999999999773,1.000000000000156,-1.500000000000057,-22.50000000000014
2025-01-21,-12.0000000000001,3.999999999999915,5.000000000000071,1.500000000000057,-17.49999999999972
2025-01-22,-7.000000000000028,3.500000000000014,3.500000000000369,1.999999999999602,-15.00000000000021
2025-01-23,-5.999999999999872,5.499999999999616,4.500000000000171,1.999999999999957,-16.49999999999991
2025-01-24,-7.000000000000028,4.999999999999716,4.500000000000171,1.000000000000156,-16.49999999999991
2025-01-27,-6.500000000000128,5.000000000000071,4.499999999999815,2.499999999999858,-14.4999999999996
2025-01-28,-8.000000000000007,5.999999999999872,3.500000000000014,2.999999999999758,-17.50000000000043
2025-01-29,-4.999999999999893,6.000000000000227,3.000000000000114,5.499999999999972,-12.9999999999999
2025-01-30,-8.999999999999986,6.500000000000128,1.500000000000057,3.999999999999559,-17.50000000000043
2025-01-31,-6.49999999999995,7.000000000000028,1.500000000000057,6.500000000000128,-10.00000000000014
2025-02-04,-6.49999999999995,3.500000000000014,5.999999999999872,3.500000000000369,-14.99999999999986
2025-02-05,-9.499999999999886,6.000000000000227,2.500000000000213,2.499999999999858,-17.50000000000007
2025-02-06,-7.000000000000028,4.499999999999815,5.000000000000071,-1.999999999999957,-17.49999999999972
2025-02-07,-7.499999999999929,7.999999999999829,1.999999999999957,4.500000000000171,-14.49999999999996
2025-02-10,-9.499999999999886,7.499999999999929,4.500000000000171,1.499999999999702,-17.50000000000043
2025-02-11,-5.499999999999972,7.999999999999829,4.749999999999943,3.499999999999659,-14.50000000000031
2025-02-12,-5.499999999999972,8.999999999999986,3.999999999999915,2.999999999999758,-15.49999999999976
2025-02-13,-5.999999999999872,7.499999999999929,7.000000000000028,3.500000000000014,-17.00000000000017
2025-02-14,-7.000000000000028,11.99999999999974,5.000000000000071,2.999999999999758,-15.00000000000021
2025-02-17,-7.000000000000028,12.5,6.000000000000227,0.0,-13.00000000000026
2025-02-18,-7.000000000000028,12.99999999999955,3.999999999999915,3.500000000000369,-14.99999999999986
2025-02-19,-6.00000000000005,11.5000000000002,7.000000000000028,4.750000000000298,-15.74999999999989
2025-02-20,-6.500000000000128,13.00000000000026,4.999999999999716,5.500000000000327,-16.00000000000001
2025-02-21,-7.000000000000028,12.5,7.999999999999829,3.000000000000114,-15.00000000000021
2025-02-24,-5.499999999999972,12.00000000000045,7.499999999999929,3.500000000000014,-16.49999999999991
2025-02-25,-6.00000000000005,10.99999999999994,6.500000000000128,4.499999999999815,-14.99999999999986
2025-02-26,-7.000000000000028,11.5000000000002,3.500000000000014,3.500000000000369,-14.00000000000006
2025-02-27,-8.999999999999986,9.500000000000242,5.499999999999972,4.00000000000027,-12.49999999999964
2025-02-28,-8.000000000000007,9.999999999999787,5.500000000000327,3.500000000000014,-17.99999999999997
2025-03-03,-4.999999999999893,8.99999999999963,3.500000000000014,3.500000000000014,-17.50000000000007
2025-03-04,-7.499999999999929,8.999999999999986,4.499999999999815,6.000000000000227,-15.00000000000021
2025-03-05,-7.499999999999929,7.499999999999929,4.499999999999815,5.499999999999972,-15.00000000000021
2025-03-06,-8.000000000000007,5.499999999999972,5.000000000000071,6.499999999999773,-12.0000000000001
2025-03-07,-8.000000000000007,7.999999999999829,4.00000000000027,5.000000000000071,-12.9999999999999
2025-03-10,-8.000000000000007,7.999999999999829,4.500000000000171,4.999999999999716,-12.9999999999999
2025-03-11,-9.48999999999991,6.500000000000128,2.999999999999758,4.499999999999815,-14.00000000000041
2025-03-12,-8.500000000000085,7.999999999999829,1.999999999999957,4.499999999999815,-12.0000000000001
2025-03-13,-8.000000000000007,12.0000000000001,0.999999999999801,4.599999999999937,-12.9999999999999
2025-03-14,-7.500000000000107,13.00000000000026,-1.999999999999957,6.500000000000128,-12.0000000000001
2025-03-18,-7.500000000000107,10.99999999999994,1.500000000000057,5.499999999999616,-12.9999999999999
2025-03-19,-7.499999999999929,9.499999999999886,2.499999999999858,5.000000000000071,-14.00000000000006
2025-03-20,-6.00000000000005,10.50000000000004,2.499999999999858,4.749999999999943,-15.00000000000021
2025-03-21,-8.499999999999908,9.999999999999787,0.4999999999999005,3.000000000000114,-14.99999999999986
2025-03-24,-8.000000000000007,7.499999999999929,2.500000000000213,1.999999999999957,-14.99999999999986
2025-03-25,-8.999999999999986,7.499999999999929,1.999999999999957,4.00000000000027,-14.99999999999986
2025-03-26,-10.50000000000004,7.499999999999929,3.000000000000114,5.000000000000071,-14.00000000000006
2025-03-27,-8.499999999999908,10.50000000000004,3.499999999999659,5.000000000000071,-14.99999999999986
2025-03-28,-9.499999999999886,12.9999999999999,2.499999999999858,3.000000000000114,-16.00000000000037
2025-03-31,-8.999999999999986,12.9999999999999,1.500000000000057,3.500000000000014,-15.49999999999976
2025-04-01,-8.000000000000007,11.0000000000003,3.000000000000114,2.500000000000213,-16.50000000000027
2025-04-02,-8.500000000000085,10.00000000000014,4.499999999999815,5.750000000000099,-17.74999999999984
2025-04-03,-8.999999999999986,15.49999999999976,1.999999999999957,6.49999999999995,-16.49999999999991
2025-04-04,-12.9999999999999,16.49999999999956,3.500000000000369,4.500000000000171,-13.50000000000016
2025-04-07,-8.999999999999986,15.99999999999966,1.500000000000057,3.000000000000114,-16.00000000000001
2025-04-08,-8.000000000000007,15.50000000000011,3.000000000000114,5.250000000000199,-12.75000000000013
2025-04-09,-9.000000000000163,12.49999999999964,3.500000000000014,5.499999999999972,-14.00000000000006
2025-04-10,-8.999999999999986,13.50000000000016,3.499999999999659,5.499999999999972,-16.00000000000001
2025-04-11,-9.500000000000064,11.99999999999974,3.500000000000014,5.999999999999872,-18.99999999999977
2025-04-14,-8.499999999999908,11.5000000000002,3.999999999999915,4.250000000000043,-16.25000000000014
2025-04-15,-8.999999999999986,10.25000000000027,2.999999999999758,4.500000000000171,-19.50000000000003
2025-04-16,-7.450000000000045,9.499999999999886,2.999999999999758,4.999999999999893,-19.05000000000001
2025-04-17,-10.25000000000009,9.499999999999886,2.999999999999758,4.500000000000171,-15.74999999999989
2025-04-21,-9.500000000000064,8.999999999999986,3.000000000000114,4.70000000000006,-17.50000000000007
2025-04-22,-8.499999999999908,10.00000000000014,3.500000000000014,5.999999999999872,-19.00000000000013
2025-04-23,-8.000000000000007,9.499999999999886,3.000000000000114,6.49999999999995,-19.50000000000003
2025-04-24,-8.499999999999908,8.999999999999986,1.999999999999957,5.499999999999972,-19.00000000000013
2025-04-25,-8.499999999999908,9.000000000000341,2.999999999999758,7.499999999999929,-17.99999999999997
2025-04-28,-8.499999999999908,8.99999999999963,3.500000000000014,4.799999999999827,-19.50000000000003
2025-04-29,-8.60000000000003,9.500000000000242,3.999999999999915,4.499999999999993,-18.49999999999987
2025-04-30,-8.500000000000085,9.499999999999886,2.500000000000213,3.999999999999915,-19.50000000000003
2025-05-01,-8.500000000000085,7.499999999999929,3.500000000000014,3.999999999999915,-19.50000000000003
2025-05-02,-8.999999999999986,10.99999999999994,3.000000000000114,4.249999999999865,-18.75
2025-05-05,-8.500000000000085,8.500000000000085,2.500000000000036,3.999999999999737,-19.50000000000003
2025-05-06,-8.499999999999908,8.999999999999986,3.250000000000064,6.49999999999995,-19.49999999999967
2025-05-07,-8.999999999999986,8.500000000000085,3.000000000000114,4.500000000000171,-19.49999999999967
2025-05-08,-8.000000000000007,7.500000000000284,2.500000000000036,4.999999999999893,-19.49999999999967
2025-05-09,-8.999999999999986,7.499999999999929,2.499999999999858,5.499999999999794,-18.49999999999987
2025-05-12,-8.500000000000085,7.499999999999929,2.499999999999858,6.49999999999995,-18.49999999999987
2025-05-13,-8.500000000000085,5.999999999999872,4.000000000000092,5.999999999999872,-18.99999999999977
2025-05-14,-8.499999999999908,7.500000000000284,4.499999999999993,5.999999999999872,-19.00000000000048
2025-05-15,-8.999999999999986,8.000000000000185,4.499999999999993,6.999999999999673,-18.49999999999987
2025-05-16,-8.000000000000007,9.499999999999886,4.000000000000092,5.499999999999972,-19.00000000000013
2025-05-19,-8.000000000000007,7.499999999999929,5.499999999999972,5.499999999999972,-19.00000000000013
2025-05-20,-8.500000000000085,8.000000000000007,5.750000000000099,6.500000000000128,-19.00000000000013
2025-05-21,-8.500000000000085,8.000000000000185,6.00000000000005,5.499999999999972,-18.49999999999987
2025-05-22,-8.999999999999986,9.999999999999787,3.000000000000114,7.000000000000028,-18.50000000000023
2025-05-23,-8.499999999999908,8.500000000000085,3.500000000000014,5.000000000000071,-18.49999999999987
2025-05-26,-8.499999999999908,8.500000000000085,3.500000000000014,5.000000000000071,-18.49999999999987
2025-05-27,-8.999999999999986,8.749999999999858,3.250000000000064,5.500000000000327,-17.99999999999962
2025-05-28,-8.009999999999984,8.500000000000085,3.800000000000026,5.499999999999972,-17.98999999999999
2025-05-29,-8.000000000000007,7.499999999999929,2.999999999999936,6.00000000000005,-17.99999999999997
2025-05-30,-7.499999999999929,8.000000000000007,2.999999999999936,6.00000000000005,-17.99999999999997
2025-06-02,-8.000000000000007,7.499999999999929,4.500000000000171,4.000000000000092,-18.99999999999977
2025-06-03,-8.000000000000007,9.500000000000064,1.999999999999957,7.000000000000028,-19.99999999999993
2025-06-04,-8.000000000000007,9.499999999999886,3.000000000000114,5.499999999999794,-19.00000000000013
2025-06-05,-8.000000000000007,10.00000000000014,2.000000000000135,5.500000000000149,-18.99999999999977
2025-06-06,-8.499999999999908,10.49999999999986,2.000000000000135,4.499999999999993,-19.50000000000003
2025-06-09,-7.499999999999929,11.50000000000002,1.000000000000156,6.000000000000227,-18.50000000000023
2025-06-10,-8.000000000000007,10.24999999999991,2.500000000000036,4.000000000000092,-18.99999999999977
2025-06-11,-8.000000000000007,8.999999999999986,1.500000000000057,4.999999999999893,-19.00000000000013
2025-06-12,-8.000000000000007,6.999999999999851,1.500000000000057,4.499999999999993,-19.99999999999993
2025-06-13,-8.500000000000085,6.999999999999851,3.000000000000114,3.999999999999915,-19.50000000000003
2025-06-16,-8.000000000000007,7.999999999999829,0.5000000000000782,5.000000000000071,-19.50000000000003
2025-06-17,-8.000000000000007,7.000000000000028,0.4999999999999005,4.00000000000027,-19.50000000000003
2025-06-18,-8.000000000000007,6.00000000000005,0.4999999999999005,3.500000000000014,-18.49999999999987
2025-06-19,-8.000000000000007,6.49999999999995,0.4999999999999005,5.500000000000149,-18.49999999999987
2025-06-20,-8.000000000000007,4.999999999999893,0.0,5.499999999999972,-18.50000000000023
2025-06-23,-7.000000000000028,6.999999999999851,-0.2499999999999503,4.249999999999687,-20.00000000000028
2025-06-24,-7.000000000000028,6.25,-1.499999999999879,3.000000000000114,-18.00999999999995
2025-06-25,-8.500000000000085,2.999999999999936,-1.500000000000057,3.499999999999837,-18.50000000000023
2025-06-26,-8.000000000000007,2.249999999999908,-1.999999999999957,4.000000000000092,-17.99999999999962
2025-06-27,-7.999999999999829,1.999999999999957,-1.499999999999879,4.499999999999993,-17.99999999999997
2025-06-30,-8.000000000000007,0.9999999999999787,0.4999999999999005,3.999999999999915,-18.50000000000023
2025-07-01,-8.000000000000007,2.999999999999936,-0.9999999999999787,3.999999999999915,-17.50000000000007
2025-07-02,-8.500000000000085,3.500000000000014,-0.5000000000000782,4.499999999999993,-18.49999999999987
2025-07-03,-8.399999999999963,2.500000000000036,-1.000000000000156,3.999999999999915,-16.99999999999982
2025-07-04,-8.000000000000007,2.500000000000036,-1.000000000000156,3.999999999999915,-17.50000000000007
2025-07-07,-8.000000000000007,1.499999999999879,0.0,2.999999999999936,-18.00000000000033
2025-07-08,-8.500000000000085,2.500000000000036,-0.9999999999999787,3.999999999999915,-17.99999999999997
2025-07-09,-8.499999999999908,1.699999999999946,-0.9999999999999787,2.499999999999858,-17.99999999999997
2025-07-10,-8.000000000000007,2.999999999999936,-0.9999999999999787,2.000000000000135,-17.99999999999962
2025-07-11,-7.500000000000107,2.000000000000135,-1.000000000000156,1.999999999999957,-16.99999999999982
2025-07-14,-8.000000000000007,0.7999999999999119,-0.7500000000000284,3.500000000000014,-17.50000000000007
2025-07-15,-7.999999999999829,1.500000000000057,0.0,3.000000000000114,-17.50000000000007
2025-07-16,-7.999999999999829,1.000000000000156,0.4999999999999005,3.500000000000014,-18.49999999999987
2025-07-17,-8.000000000000007,0.0,0.4999999999999005,3.499999999999659,-18.50000000000023
2025-07-18,-6.49999999999995,1.500000000000057,0.0,4.500000000000171,-16.49999999999991
2025-07-21,-7.499999999999929,0.7500000000000284,-0.4999999999999005,3.000000000000114,-19.50000000000003
2025-07-22,-5.999999999999872,2.500000000000036,-0.2500000000001279,2.749999999999986,-21.00000000000009
2025-07-23,-7.499999999999929,3.500000000000014,0.0,4.499999999999815,-17.99999999999997
2025-07-24,-8.000000000000007,4.999999999999893,-0.5000000000000782,1.500000000000057,-18.49999999999987
2025-07-25,-8.000000000000007,4.999999999999893,0.9999999999999787,2.999999999999758,-18.99999999999977
2025-07-28,-7.500000000000107,4.749999999999943,0.0,3.000000000000114,-18.99999999999977
2025-07-29,-8.000000000000007,2.999999999999936,1.000000000000156,2.999999999999758,-19.50000000000038
2025-07-30,-8.000000000000007,2.59999999999998,2.200000000000024,2.500000000000213,-15.50000000000011
2025-07-31,-7.499999999999929,4.499999999999993,0.4999999999999005,3.249999999999886,-17.50000000000043
2025-08-01,-7.499999999999929,1.999999999999957,2.999999999999936,3.500000000000014,-18.49999999999987
2025-08-04,-7.499999999999929,1.500000000000057,2.500000000000036,3.000000000000114,-17.99999999999997
2025-08-05,-7.000000000000028,2.999999999999936,1.999999999999957,2.999999999999936,-18.00000000000033
2025-08-06,-8.000000000000007,2.500000000000036,2.000000000000135,2.999999999999936,-18.49999999999987
2025-08-07,-8.000000000000007,5.000000000000071,0.4999999999999005,3.500000000000192,-18.49999999999987
2025-08-08,-7.500000000000107,3.999999999999915,0.5000000000000782,3.000000000000114,-17.99999999999962
2025-08-11,-5.499999999999972,4.999999999999893,0.9999999999999787,2.999999999999936,-17.99999999999997
2025-08-12,-7.499999999999929,6.49999999999995,1.250000000000107,3.500000000000014,-18.50000000000023
2025-08-13,-8.499999999999908,6.00000000000005,1.500000000000057,2.999999999999936,-19.00000000000013
2025-08-14,-8.000000000000007,4.000000000000092,2.499999999999858,2.999999999999936,-17.50000000000007
2025-08-15,-8.499999999999908,5.750000000000099,2.499999999999858,4.000000000000092,-17.50000000000007
2025-08-18,-8.000000000000007,4.980000000000118,3.759999999999941,1.500000000000057,-17.50000000000007
2025-08-19,-7.500000000000107,5.499999999999972,1.999999999999957,2.000000000000135,-19.00000000000013
2025-08-20,-8.999999999999986,5.250000000000021,2.499999999999858,2.250000000000085,-20.49999999999983
2025-08-21,-7.499999999999929,6.49999999999995,1.500000000000057,3.499999999999837,-21.99999999999989
2025-08-22,-7.499999999999929,5.499999999999972,2.500000000000036,3.500000000000014,-22.49999999999979
2025-08-25,-7.499999999999929,6.00000000000005,1.500000000000057,3.500000000000014,-21.00000000000009
2025-08-26,-8.000000000000007,3.500000000000014,2.999999999999936,2.000000000000135,-21.00000000000009
2025-08-27,-7.500000000000107,4.000000000000092,1.999999999999957,3.999999999999915,-21.49999999999999
2025-08-28,-6.500000000000128,6.00000000000005,1.999999999999957,4.499999999999993,-20.99999999999973
2025-08-29,-6.49999999999995,6.00000000000005,1.500000000000057,4.499999999999993,-20.50000000000018
2025-09-02,-6.00000000000005,5.000000000000071,2.250000000000085,4.999999999999893,-19.50000000000003
2025-09-03,-6.00000000000005,5.250000000000021,1.999999999999957,4.000000000000092,-19.49999999999967
2025-09-04,-5.999999999999872,4.999999999999893,1.999999999999957,4.500000000000171,-19.50000000000003
2025-09-05,-7.000000000000028,4.999999999999893,1.249999999999929,4.000000000000092,-18.99999999999977
2025-09-08,-6.00000000000005,5.499999999999972,2.500000000000213,6.00000000000005,-20.50000000000001
2025-09-09,-5.999999999999872,6.00000000000005,1.500000000000057,2.999999999999936,-19.99999999999993
2025-09-10,-5.999999999999872,6.499999999999773,2.500000000000213,2.999999999999936,-18.99999999999995
2025-09-11,-6.00000000000005,7.500000000000107,1.500000000000057,2.500000000000036,-20.00000000000011
2025-09-12,-6.99999999999994,7.000000000000028,1.749999999999829,1.999999999999957,-20.00000000000011
2025-09-15,-6.49999999999995,8.500000000000085,0.0,4.010000000000069,-18.50999999999985
2025-09-16,-6.49999999999995,6.899999999999906,0.6000000000000227,4.010000000000069,-18.50999999999985
2025-09-17,-5.999999999999872,5.999999999999872,2.500000000000213,2.500000000000036,-20.50000000000018
2025-09-18,-6.00000000000005,5.999999999999872,1.500000000000057,2.499999999999858,-20.00000000000011
2025-09-19,-5.999999999999961,6.400000000000006,2.299999999999969,3.200000000000003,-19.80000000000004
2025-09-22,-6.00000000000005,5.499999999999972,2.749999999999986,3.999999999999915,-20.49999999999983
2025-09-23,-6.00000000000005,6.49999999999995,2.499999999999858,3.500000000000192,-20.99999999999991
2025-09-24,-5.999999999999961,6.500000000000128,2.999999999999936,3.500000000000014,-19.99999999999993
2025-09-25,-4.499999999999993,6.500000000000128,3.499999999999837,2.499999999999858,-21.00000000000009
2025-09-26,-6.00000000000005,7.000000000000028,2.499999999999858,3.500000000000014,-20.50000000000018
2025-09-29,-6.00000000000005,6.00000000000005,1.999999999999957,3.500000000000014,-20.49999999999983
2025-09-30,-6.00000000000005,4.499999999999993,3.500000000000014,2.000000000000135,-19.99999999999993
2025-10-01,-7.000000000000028,4.599999999999937,4.000000000000092,6.999999999999851,-21.00000000000009
2025-10-02,-6.49999999999995,6.49999999999995,2.500000000000036,3.000000000000114,-19.99999999999993
2025-10-03,-6.49999999999995,6.00000000000005,3.999999999999915,3.999999999999915,-21.00000000000009
2025-10-06,-6.00000000000005,5.999999999999872,1.999999999999957,4.000000000000092,-19.99999999999993
2025-10-07,-5.500000000000149,6.49999999999995,1.500000000000057,5.000000000000071,-19.99999999999993
2025-10-08,-6.00000000000005,5.999999999999872,2.500000000000036,4.749999999999943,-19.49999999999985
2025-10-09,-5.499999999999972,5.499999999999972,2.999999999999936,2.999999999999936,-19.99999999999993
2025-10-10,-5.999999999999961,7.500000000000107,1.500000000000057,3.500000000000014,-19.49999999999985
2025-10-13,-4.000000000000004,7.500000000000107,0.4999999999999005,3.499999999999837,-19.99999999999993
